TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Roll,Pitch,Yaw,C1,C2,C3,C4,TimeSec,dot_GyrX,dot_GyrY,dot_GyrZ
68599216,0.0009086680365726352,0.0010261442512273788,0.0009216181351803243,-0.0007167833973653615,-0.00023995681840460747,-9.81731128692627,0.0011995855429179653,0.000984756478107652,6.188276104883561,1000.0,1000.0,1000.0,1000.0,2.959649,-0.00016181144512863316,9.744149358274605e-05,0.0007363704381929508
68639200,0.0009299514349550009,0.0009478538413532078,0.0009531249525025487,-0.002056234749034047,-0.002137561794370413,-9.817585945129395,0.0011992475763323639,0.0009900369621879935,6.188243614318261,1000.0,1000.0,1000.0,1000.0,2.999633,-0.00016664170270444534,-0.002329886679033751,-0.0007270003499209258
68679184,0.0008953420328907669,0.0008398278732784092,0.0008634813711978495,0.000351331866113469,-0.000933185569010675,-9.817035675048828,0.0011992475763323639,0.0009900369621879935,6.188243614318261,1000.0,1000.0,1000.0,1000.0,3.039617,0.000557237468119854,0.0007180728168938617,0.00058215230937393
68719168,0.0009745126008056104,0.001005276688374579,0.0009996785083785653,-0.0009758664527907968,-0.00021851134079042822,-9.817995071411133,0.0011992475763323639,0.0009900369621879935,6.188243614318261,1000.0,1000.0,1000.0,1000.0,3.079601,0.0005746907405961461,0.002849976438386106,0.0012621027769195887
68759152,0.0009412989020347595,0.0010677347891032696,0.0009644092060625553,8.606484334450215e-05,-0.00021557524451054633,-9.818522453308105,0.0011957179776278706,0.0009908745315523099,6.188218047971797,1000.0,1000.0,1000.0,1000.0,3.119585,-0.0003241484246107526,-0.0006302685460814385,-0.0006585549595312969
68799136,0.0009485910995863378,0.0009548753732815385,0.0009470151853747666,-0.0016425850335508585,-0.0013284533051773906,-9.81747055053711,0.0011957179776278706,0.0009908745315523099,6.188218047971797,1000.0,1000.0,1000.0,1000.0,3.159569,-0.0002093664810237355,-0.0008419293266649867,0.0002541984919653909
68839120,0.0009245562832802534,0.0010004073847085238,0.0009847369510680437,-0.0016537249321117997,-0.0009649687563069165,-9.8176851272583,0.001197454363860089,0.0009959373334224562,6.188188753199806,1000.0,1000.0,1000.0,1000.0,3.199553,0.0018486384213028118,-0.0020868838157261805,0.0010979191483311106
68879104,0.0010964230168610811,0.0007879914483055472,0.0010348135838285089,-0.0008084547007456422,-0.0025489465333521366,-9.81460189819336,0.001197454363860089,0.0009959373334224562,6.188188753199806,1000.0,1000.0,1000.0,1000.0,3.239537,-8.974263367025892e-05,-0.0007572950033725157,0.00023279716085572617
68919088,0.0009173797443509102,0.0009398480178788304,0.0010033532744273543,-0.0007854538271203637,-0.00028202359681017697,-9.817970275878906,0.001197454363860089,0.0009959373334224562,6.188188753199806,1000.0,1000.0,1000.0,1000.0,3.279521,-0.0016192674241615676,0.002742546880539475,-0.0011591133292616837
68959072,0.0009669334394857287,0.001007307437248528,0.0009421216091141105,-0.0010432257549837232,-0.0006559744360856712,-9.816909790039062,0.0011919680959699304,0.0009942413887478073,6.188158925795597,1000.0,1000.0,1000.0,1000.0,3.319505,9.573751031195614e-05,0.00020236420889003723,-0.00047656940063368555
68999056,0.0009250356815755367,0.000956030678935349,0.0009652429725974798,-0.001929992693476379,-0.0007963237003423274,-9.817750930786133,0.0011919680959699304,0.0009942413887478073,6.188158925795597,1000.0,1000.0,1000.0,1000.0,3.359489,-0.00013304171476642875,9.450155832827455e-05,0.0004304570366064596
69039040,0.000956294359639287,0.0010148645378649235,0.0009765443974174559,-0.0018906041514128447,-0.0013486657990142703,-9.81747817993164,0.0011967322674961626,0.0010028492637447965,6.18813122892026,1000.0,1000.0,1000.0,1000.0,3.399473,0.0011606520822024999,0.0005922015161388041,-0.0005460018056816368
69079024,0.0010178507072851062,0.001003387849777937,0.0009215803002007306,-0.0017264140769839287,-0.0008855429477989674,-9.817451477050781,0.0011967322674961626,0.0010028492637447965,6.18813122892026,1000.0,1000.0,1000.0,1000.0,3.439457,0.0008222391319651755,-5.683903136276952e-05,0.0006863232164269657
69119841,0.0010215246584266424,0.001010659383609891,0.00103546935133636,0.0005284493672661483,-0.0014260349562391639,-9.819916725158691,0.0011967322674961626,0.0010028492637447965,6.18813122892026,1000.0,1000.0,1000.0,1000.0,3.480274,-0.0006418491500403412,-0.0002467404955456918,0.0005619289032806531
69159825,0.0009671954903751612,0.0009841516148298979,0.000970659195445478,-7.560296216979623e-05,0.0009121622424572706,-9.816408157348633,0.001191392941599744,0.0010036596553421291,6.188100868883834,1000.0,1000.0,1000.0,1000.0,3.520258,-0.0004115006776482591,4.934199827433608e-05,-0.0006842864899053447
69199809,0.0009886177722364664,0.001014605164527893,0.0009807483293116093,-0.0002531085629016161,-0.0001037375332089141,-9.818777084350586,0.001191392941599744,0.0010036596553421291,6.188100868883834,1000.0,1000.0,1000.0,1000.0,3.560242,0.0006161650091934413,-1.4284052843210535e-05,0.00040579841154686665
69239793,0.0010164689738303423,0.000983009347692132,0.0010031100828200579,-0.0007114551845006645,-0.0004975594347342849,-9.817218780517578,0.0011946328175059609,0.0010085830573739669,6.1880731720084965,1000.0,1000.0,1000.0,1000.0,3.600226,0.00034238635918267847,-0.00017552556251647193,-0.00037371606782910655
69279777,0.0010159977246075869,0.0010005687363445759,0.0009508630027994514,-0.0011318150209262967,-0.0013307014014571905,-9.818376541137695,0.0011946328175059609,0.0010085830573739669,6.1880731720084965,1000.0,1000.0,1000.0,1000.0,3.64021,-0.0007888314319031385,-0.00048179635657880776,-1.915070476482192e-05
